ID,FROM,TO,CU,CUS,AS
B248,249,252,0.169,0.033,2.03
B248,252,255,0.178,0.058,2.14
B248,255,258,0.166,0.021,0.54
B248,258,261,0.014,0.009,0.35
B248,261,264,0.023,0.005,0.26
B248,264,267,0.013,0.004,0.11
B248,267,270,0.016,0.007,0.21
B248,270,273,0.018,0.007,0.13
B248,273,276,0.237,0.046,1.32
B248,276,279,0.161,0.036,0.75
B248,279,282,0.252,0.079,2.48
B248,282,285,0.227,0.095,2.02
B248,285,288,0.32,0.15,3.62
B248,288,291,0.193,0.046,1.12
B248,291,294,0.14,0.025,0.92
B248,294,297,0.19,0.045,2.44
B248,297,300,0.228,0.095,7.8
B248,300,303,0.247,0.032,0.11
B248,303,306,0.315,0.05,0.4
B248,306,309,0.33,0.249,1.28
B248,309,312,0.375,0.216,2.62
B248,312,315,0.335,0.109,1.11
B248,315,318,0.24,0.026,0.025
B248,318,321,0.23,0.025,0.31
B248,321,324,0.33,0.06,1.13
B248,324,327,0.395,0.116,3.84
B248,327,330,0.38,0.051,0.55
B248,330,333,0.355,0.095,1.25
B248,333,336,0.43,0.244,7.1
B248,336,339,0.37,0.21,4.24
B248,339,342,0.365,0.15,4.9
B248,342,345,0.325,0.038,1.59
B248,345,348,0.41,0.073,4.72
B248,348,351,0.415,0.101,6.2
B248,351,354,0.355,0.058,2.83
B248,354,357,0.405,0.101,1.57
B248,357,360,0.52,0.282,3.42
B248,360,363,0.525,0.182,1.42
B248,363,366,0.68,0.224,1.09
B248,366,369,0.43,0.246,2.99
B248,369,372,0.365,0.244,2.18
B248,372,375,0.475,0.236,1.63
B248,375,378,0.49,0.432,1.4
B248,378,381,0.34,0.334,5.7
B248,381,384,0.221,0.188,3.04
B248,384,387,0.395,0.336,5.7
B248,387,390,0.27,0.194,2.0
B248,390,393,0.395,0.39,5.5
B248,393,396,0.32,0.066,0.97
B248,396,399,0.214,0.042,1.13
B248,399,402,0.285,0.14,7.3
B248,402,405,0.26,0.06,0.26
B248,405,408,0.355,0.062,0.6
B248,408,411,0.43,0.072,0.51
B248,411,414,0.395,0.063,0.2
B248,414,417,0.32,0.082,1.14
B248,417,420,0.136,0.134,1.85
B248,420,423,0.131,0.112,2.5
B248,423,426,0.365,0.36,4.49
B248,426,429,0.365,0.352,3.87
B248,429,430,0.12,0.1,2.67
B249,0,3,0.01,0.007,3.1
B249,3,6,0.019,0.007,3.1
B249,6,9,0.016,0.007,3.1
B249,9,12,0.023,0.023,9.95
B249,12,15,0.013,0.023,9.95
B249,15,18,0.023,0.023,9.95
B249,18,21,0.017,0.023,9.95
B249,21,24,0.13,0.023,9.95
B249,24,27,1.04,0.9,2.5
B249,27,30,1.1,0.92,4.2
B249,30,33,0.94,0.92,4.2
B249,33,36,0.97,0.92,4.2
B249,36,39,0.935,0.92,4.2
B249,39,42,1.09,0.92,4.2
B249,42,45,0.88,0.67,2.8
B249,45,48,0.865,0.67,2.8
B249,48,51,0.755,0.67,2.8
B249,51,54,0.715,0.67,2.8
B249,54,57,0.625,0.67,2.8
B249,57,60,0.75,0.62,4.7
B249,60,63,0.785,0.62,4.7
B249,63,66,0.935,0.62,4.7
B249,66,69,0.695,0.62,4.7
B249,69,72,0.545,0.62,4.7
B249,72,75,0.885,0.588,3.9
B249,75,78,0.5,0.588,3.9
B249,78,81,0.56,0.588,3.9
B249,81,84,0.64,0.588,3.9
B249,84,87,0.695,0.588,3.9
B249,87,90,0.755,0.61,6.0
B249,90,93,0.655,0.61,6.0
B249,93,96,0.85,0.61,6.0
B249,96,99,0.72,0.61,6.0
B249,99,102,1.065,0.61,6.0
B249,102,105,0.845,0.63,4.8
B249,105,108,0.735,0.63,4.8
B249,108,111,1.015,0.63,4.8
B249,111,114,0.8,0.63,4.8
B249,114,117,0.365,0.068,0.61
B249,117,120,0.375,0.068,0.31
B249,120,123,0.315,0.226,2.63
B249,123,126,0.335,0.23,1.02
B249,126,129,0.32,0.054,0.16
B249,129,132,0.4,0.093,2.28
B249,132,135,0.33,0.092,4.39
B249,135,138,0.415,0.06,0.61
B249,138,141,0.365,0.06,1.79
B249,141,144,0.275,0.044,0.61
B249,144,147,0.335,0.042,0.51
B249,147,150,0.395,0.099,1.27
B249,150,153,0.38,0.128,0.37
B249,153,156,0.24,0.03,0.025
B249,156,159,0.42,0.044,0.64
B249,159,162,0.465,0.06,0.18
B249,162,165,0.21,0.026,0.12
B249,165,168,0.235,0.036,0.83
B249,168,171,0.235,0.062,0.84
B249,171,174,0.34,0.074,3.22
B249,174,177,0.275,0.164,7.9
B249,177,180,0.08,0.048,1.69
B249,180,183,0.076,0.055,1.23
B249,183,186,0.088,0.068,1.06
B249,186,189,0.052,0.029,1.11
B249,189,192,0.028,0.019,0.64
B249,192,195,0.048,0.027,1.32
B249,195,198,0.049,0.023,0.52
B249,198,201,0.46,0.102,0.19
B249,201,204,0.38,0.096,0.23
B249,204,207,0.42,0.084,0.23
B249,207,210,0.415,0.052,0.23
B249,210,213,0.5,0.054,0.19
B249,213,216,0.325,0.023,0.23
B249,216,219,0.243,0.023,0.5
B249,219,222,0.49,0.036,0.28
B249,222,225,0.375,0.025,0.16
B249,225,228,0.395,0.032,0.025
B249,228,231,0.215,0.027,0.28
B249,231,234,0.475,0.042,0.025
B249,234,237,0.555,0.094,0.13
B249,237,240,0.42,0.046,0.06
B249,240,243,0.56,0.052,0.025
B249,243,246,0.37,0.026,0.025
B249,246,249,0.43,0.034,0.025
B249,249,252,0.46,0.036,0.2
B249,252,255,0.385,0.048,0.18
B249,255,258,0.735,0.161,0.44
B249,258,261,0.34,0.048,0.31
B249,261,264,0.016,0.007,0.14
B249,264,267,0.23,0.027,0.14
B249,267,270,0.237,0.031,0.025
B249,270,273,0.041,0.004,4.31
B249,273,276,0.012,0.004,1.91
B249,276,279,0.013,0.004,1.76
B249,279,282,0.017,0.005,4.28
B249,282,285,0.021,0.004,9.7
B249,285,288,0.017,0.009,0.08
B249,288,291,0.009,0.007,0.1
B249,291,294,0.004,0.004,0.025
B249,294,297,0.005,0.004,0.09
B249,297,300,0.004,0.004,0.06
B249,300,303,0.005,0.004,0.025
B249,303,306,0.012,0.004,0.13
B249,306,309,0.021,0.009,0.07
B249,309,312,0.013,0.007,0.025
B249,312,315,0.005,0.004,0.025
B249,315,318,0.036,0.015,0.05
B249,318,321,0.012,0.007,0.1
B249,321,324,0.017,0.007,0.11
B249,324,327,0.056,0.017,0.025
B249,327,330,0.076,0.046,0.07
B249,330,333,0.02,0.009,0.24
B249,333,336,0.06,0.017,0.025
B249,336,339,0.04,0.017,0.16
B249,339,342,0.151,0.032,0.29
B249,342,345,0.295,0.036,0.1
B249,345,348,0.41,0.048,0.025
B249,348,351,0.53,0.086,0.17
B249,351,354,0.46,0.077,0.025
B249,354,357,0.57,0.046,0.025
B249,357,360,0.46,0.04,0.025
B249,360,363,0.535,0.062,0.025
B249,363,366,0.3,0.066,0.025
B249,366,369,0.2,0.038,0.025
B249,369,372,0.38,0.034,0.08
B249,372,375,0.535,0.116,0.09
B249,375,378,0.395,0.044,0.025
B249,378,381,0.515,0.082,0.025
B249,381,384,0.525,0.04,0.16
B249,384,387,0.575,0.028,0.025
B249,387,390,0.445,0.066,0.44
B249,390,393,0.455,0.062,0.025
B249,393,396,0.41,0.058,0.08
B249,396,399,0.385,0.034,0.025
B249,399,402,0.395,0.04,0.025
B249,402,405,0.375,0.052,0.025
B249,405,408,0.32,0.196,2.67
B249,408,411,0.65,0.254,6.9
B249,411,414,0.75,0.23,4.63
B249,414,417,0.385,0.075,2.11
B249,417,420,0.21,0.025,0.24
B249,420,423,0.173,0.04,0.3
B249,423,426,0.202,0.043,0.22
B249,426,428,0.535,0.294,2.79
B250,0,3,0.0,0.0,0.0
B250,3,6,0.745,0.7,4.7
B250,6,9,0.97,0.84,3.5
B250,9,12,0.385,0.459,0.5
B250,12,15,0.585,0.459,0.5
B250,15,18,0.015,0.012,0.0
B250,18,21,0.016,0.012,0.0
B250,21,24,0.015,0.012,0.0
B250,24,27,0.012,0.012,0.0
B250,27,30,0.64,0.63,4.8
B250,30,33,0.585,0.511,4.45
B250,33,36,0.515,0.511,4.45
B250,36,39,0.57,0.511,4.45
B250,39,42,0.83,0.511,4.45
B250,42,45,0.645,0.511,4.45
B250,45,48,0.645,0.512,4.05
B250,48,51,0.615,0.512,4.05
B250,51,54,0.57,0.512,4.05
B250,54,57,0.62,0.512,4.05
B250,57,60,0.71,0.512,4.05
B250,60,63,0.78,0.557,2.1
B250,63,66,0.71,0.557,2.1
B250,66,69,0.83,0.557,2.1
B250,69,72,0.66,0.557,2.1
B250,72,75,0.585,0.557,2.1
B250,75,78,0.52,0.472,4.05
B250,78,81,0.61,0.472,4.05
B250,81,84,0.595,0.472,4.05
B250,84,87,0.575,0.472,4.05
B250,87,90,0.625,0.472,4.05
B250,90,93,0.61,0.534,3.55
B250,93,96,0.58,0.534,3.55
B250,96,99,0.755,0.534,3.55
B250,99,102,0.61,0.534,3.55
B250,102,105,0.825,0.534,3.55
B250,105,108,0.785,0.194,1.55
B250,108,111,0.665,0.194,1.55
B250,111,114,1.0,0.194,1.55
B250,114,117,0.87,0.194,1.55
B250,117,120,1.275,0.194,1.55
B250,120,123,1.135,0.462,4.25
B250,123,126,0.98,0.462,4.25
B250,126,129,0.75,0.462,4.25
B250,129,132,0.615,0.462,4.25
B250,132,135,0.635,0.462,4.25
B250,135,138,0.228,0.073,1.92
B250,138,141,0.235,0.037,0.14
B250,141,144,0.355,0.069,0.2
B250,144,147,0.425,0.158,0.31
B250,147,150,0.235,0.019,0.1
B250,150,153,0.265,0.048,0.06
B250,153,156,0.135,0.019,0.07
B250,156,159,0.211,0.015,0.08
B250,159,162,0.219,0.017,0.13
B250,162,165,0.242,0.024,0.11
B250,165,168,0.235,0.026,0.08
B250,168,171,0.27,0.024,0.11
B250,171,174,0.26,0.034,0.68
B250,174,177,0.37,0.115,1.2
B250,177,180,0.255,0.028,0.14
B250,180,183,0.28,0.03,0.025
B250,183,186,0.405,0.042,0.09
B250,186,189,0.38,0.024,0.025
B250,189,192,0.53,0.234,6.0
B250,192,195,0.385,0.14,4.56
B250,195,198,0.8,0.252,8.1
B250,198,201,0.335,0.122,3.48
B250,201,204,0.515,0.198,7.1
B250,204,207,0.24,0.08,2.39
B250,207,210,0.495,0.114,4.37
B250,210,213,0.29,0.06,2.06
B250,213,216,0.565,0.088,3.17
B250,216,219,0.29,0.086,1.71
B250,219,222,0.35,0.098,3.05
B250,222,225,0.34,0.087,2.11
B250,225,228,0.6,0.24,2.61
B250,228,231,0.52,0.126,0.97
B250,231,234,0.41,0.073,1.63
B250,234,237,0.475,0.097,1.34
B250,237,240,0.49,0.144,3.26
B250,240,243,0.415,0.13,4.92
B250,243,246,0.51,0.136,7.5
B250,246,249,0.47,0.07,2.52
B250,249,252,0.565,0.124,3.68
B250,252,255,0.35,0.079,3.08
B250,255,258,0.57,0.071,3.35
B250,258,261,0.555,0.021,0.33
B250,261,264,0.565,0.051,0.44
B250,264,267,0.455,0.059,0.48
B250,267,270,0.37,0.078,0.3
B250,270,273,0.375,0.078,0.09
B250,273,276,0.515,0.076,0.13
B250,276,279,0.535,0.082,0.025
B250,279,282,0.011,0.005,4.73
B250,282,285,0.013,0.005,4.13
B250,285,288,0.49,0.07,0.025
B250,288,291,0.57,0.084,0.22
B250,291,294,0.48,0.082,0.06
B250,294,297,0.595,0.13,3.35
B250,297,300,0.63,0.09,0.84
B250,300,303,0.515,0.094,0.44
B250,303,306,0.58,0.08,0.2
B250,306,309,0.227,0.042,1.92
B250,309,312,0.305,0.093,2.22
B250,312,315,0.33,0.066,1.31
B250,315,318,0.3,0.052,1.88
B250,318,321,0.375,0.056,1.98
B250,321,324,0.37,0.082,2.43
B250,324,327,0.345,0.107,2.78
B250,327,330,0.255,0.038,1.86
B250,330,333,0.33,0.068,0.29
B250,333,336,0.223,0.109,0.36
B250,336,339,0.225,0.108,0.54
B250,339,342,0.32,0.111,3.02
B250,342,345,0.074,0.017,0.27
B250,345,348,0.126,0.023,0.23
B250,348,351,0.315,0.036,0.28
B250,351,354,0.242,0.023,0.2
B250,354,357,0.097,0.015,0.25
B250,357,360,0.138,0.023,0.36
B250,360,363,0.138,0.031,0.3
B250,363,366,0.335,0.044,0.21
B250,366,369,0.44,0.048,0.06
B250,369,372,0.5,0.042,0.21
B250,372,375,0.615,0.164,0.59
B250,375,378,0.36,0.038,0.22
B250,378,381,0.475,0.046,0.28
B250,381,384,0.555,0.044,0.24
B250,384,387,0.455,0.046,0.13
B250,387,390,0.34,0.05,0.08
B250,390,393,0.375,0.058,0.13
B251,0,3,0.026,0.014,0.0
B251,3,6,0.03,0.014,0.0
B251,6,9,0.036,0.016,0.0
B251,9,12,0.031,0.018,0.0
B251,12,15,0.021,0.014,0.0
B251,15,18,0.007,0.007,0.0
B251,18,21,0.011,0.007,0.0
B251,21,24,0.036,0.007,0.0
B251,24,27,0.043,0.014,0.0
B251,27,30,0.036,0.007,0.0
B251,30,33,0.71,0.556,2.8
B251,33,36,0.67,0.556,2.8
B251,36,39,0.61,0.556,2.8
B251,39,42,0.54,0.556,2.8
B251,42,45,0.69,0.556,2.8
B251,45,48,0.67,0.596,5.35
B251,48,51,0.765,0.596,5.35
B251,51,54,0.765,0.596,5.35
B251,54,57,0.7,0.596,5.35
B251,57,60,0.8,0.596,5.35
B251,60,63,1.075,1.67,2.05
B251,63,66,2.0,1.67,2.05
B251,66,69,1.435,1.67,2.05
B251,69,72,1.36,1.67,2.05
B251,72,75,3.0,1.67,2.05
B251,75,78,2.075,2.09,1.15
B251,78,81,1.48,2.09,1.15
B251,81,84,3.125,2.09,1.15
B251,84,87,3.025,2.09,1.15
B251,87,90,2.6,2.09,1.15
B251,90,93,3.05,2.43,0.6
B251,93,96,3.1,2.43,0.6
B251,96,99,3.05,2.43,0.6
B251,99,102,2.275,2.43,0.6
B251,102,105,2.7,2.43,0.6
B251,105,108,1.805,1.92,2.2
B251,108,111,1.475,1.92,2.2
B251,111,114,1.61,1.92,2.2
B251,114,117,2.575,1.92,2.2
B251,117,120,4.0,1.79,1.1
B251,120,123,3.225,1.79,1.1
B251,123,126,2.015,1.79,1.1
B251,126,129,1.745,1.79,1.1
B251,129,132,0.985,1.79,1.1
B251,132,135,1.065,0.13,0.25
B251,135,138,0.385,0.034,0.18
B251,138,141,0.285,0.046,0.19
B251,141,144,0.226,0.027,0.06
B251,144,147,0.185,0.033,0.025
B251,147,150,0.315,0.036,0.06
B251,150,153,0.355,0.042,0.1
B251,153,156,0.168,0.033,1.12
B251,156,159,0.265,0.044,0.39
B251,159,162,0.49,0.088,0.16
B251,162,165,0.385,0.06,0.17
B251,165,168,0.35,0.044,0.09
B251,168,171,0.241,0.03,0.17
B251,171,174,0.335,0.046,0.19
B251,174,177,0.375,0.044,0.15
B251,177,180,0.43,0.038,0.15
B251,180,183,0.32,0.025,0.18
B251,183,186,0.25,0.027,0.18
B251,186,189,0.34,0.021,0.19
B251,189,192,0.3,0.032,0.14
B251,192,195,0.38,0.046,0.11
B251,195,198,0.39,0.046,0.07
B251,198,201,0.009,0.005,3.5
B251,201,204,0.029,0.005,12.5
B251,204,207,0.028,0.005,11.5
B251,207,210,0.036,0.004,9.7
B251,210,213,0.034,0.005,2.15
B251,213,216,0.395,0.044,0.09
B251,216,219,0.355,0.04,0.1
B251,219,222,0.455,0.031,0.07
B251,222,225,0.205,0.031,0.35
B251,225,228,0.201,0.033,0.17
B251,228,231,0.249,0.034,0.1
B251,231,234,0.355,0.02,0.06
B251,234,237,0.29,0.026,0.09
B251,237,240,0.23,0.015,0.09
B251,240,243,0.315,0.022,0.1
B251,243,246,0.51,0.024,0.025
B251,246,249,0.365,0.022,0.27
B251,249,252,0.27,0.022,0.81
B251,252,255,0.41,0.03,0.025
B251,255,258,0.134,0.099,0.025
B251,258,261,0.228,0.148,0.07
B251,261,264,0.385,0.202,0.3
B251,264,267,0.305,0.168,0.07
B251,267,270,0.181,0.143,0.66
B251,270,273,0.145,0.113,0.025
B251,273,276,0.675,0.35,0.025
B251,276,279,0.247,0.158,0.025
B251,279,282,0.475,0.266,0.07
B251,282,285,0.325,0.212,0.025
B251,285,288,0.254,0.158,2.05
B251,288,291,0.77,0.099,0.38
B251,291,294,0.625,0.056,0.22
B251,294,297,0.51,0.064,0.15
B251,297,300,0.695,0.101,0.59
B251,300,303,0.605,0.26,0.94
B251,303,306,0.665,0.136,0.6
B251,306,309,0.835,0.194,0.69
B251,309,312,0.68,0.216,0.38
B251,312,315,1.215,0.549,0.51
B251,315,318,0.9,0.324,0.45
B251,318,321,0.66,0.13,0.17
B251,321,324,0.395,0.074,0.21
B251,324,327,0.925,0.456,1.1
B251,327,330,0.985,0.85,2.54
B251,330,333,0.775,0.26,8.0
B251,333,336,1.32,0.545,16.0
B251,336,339,0.24,0.13,0.32
B251,339,342,0.195,0.07,0.19
B251,342,345,0.235,0.091,0.32
B251,345,348,0.235,0.05,0.56
B251,348,351,0.176,0.027,0.17
B251,351,354,0.164,0.025,0.14
B251,354,357,0.185,0.039,0.47
B251,357,360,0.21,0.099,0.27
B251,360,363,0.23,0.178,0.25
B251,363,366,0.265,0.13,0.34
B252,0,3,0.032,0.012,0.0
B252,3,6,0.03,0.007,0.0
B252,6,9,0.036,0.014,0.0
B252,9,12,0.193,0.154,0.0
B252,12,15,0.007,0.0,0.0
B252,15,18,0.005,0.0,0.0
B252,18,21,0.004,0.0,0.0
B252,21,24,0.007,0.0,0.0
B252,24,27,0.004,0.0,0.0
B252,27,30,1.245,0.13,0.25
B252,30,33,1.11,0.13,0.25
B252,33,36,1.115,0.13,0.25
B252,36,39,0.89,0.13,0.25
B252,39,42,0.96,0.424,1.8
B252,42,45,1.055,0.424,1.8
B252,45,48,0.785,0.424,1.8
B252,48,51,0.86,0.424,1.8
B252,51,54,0.865,0.424,1.8
B252,54,57,1.045,0.576,0.6
B252,57,60,1.195,0.576,0.6
B252,60,63,1.05,0.576,0.6
B252,63,66,0.53,0.32,0.87
B252,66,69,0.225,0.13,3.22
B252,69,72,0.121,0.029,0.99
B252,72,75,0.137,0.019,0.62
B252,75,78,0.068,0.011,0.09
B252,78,81,0.097,0.023,0.07
B252,81,84,0.098,0.023,0.12
B252,84,87,0.137,0.023,0.025
B252,87,90,0.138,0.021,0.025
B252,90,93,0.118,0.023,0.7
B252,93,96,0.131,0.031,0.86
B252,96,99,0.495,0.172,1.01
B252,99,102,0.465,0.098,0.025
B252,102,105,0.27,0.058,0.025
B252,105,108,0.17,0.043,0.025
B252,108,111,0.335,0.118,0.57
B252,111,114,0.59,0.096,0.17
B252,114,117,0.9,0.15,0.66
B252,117,120,0.385,0.036,0.57
B252,120,123,0.38,0.074,0.71
B252,123,126,0.305,0.084,0.84
B252,126,129,0.47,0.212,0.74
B252,129,132,0.635,0.178,0.87
B252,132,135,0.29,0.03,0.85
B252,135,138,0.32,0.052,0.81
B252,138,141,0.43,0.056,0.69
B252,141,144,0.4,0.102,0.23
B252,144,147,0.43,0.158,3.92
B252,147,150,0.305,0.078,0.84
B252,150,153,0.31,0.064,0.78
B252,153,156,0.245,0.036,0.19
B252,156,159,0.345,0.12,0.42
B252,159,162,0.28,0.026,0.025
B252,162,165,0.45,0.09,0.6
B252,165,168,0.315,0.034,0.28
B252,168,171,0.285,0.026,0.22
B252,171,174,0.295,0.026,0.025
B252,174,177,0.35,0.028,0.57
B252,177,180,0.44,0.088,0.41
B252,180,183,0.27,0.054,0.2
B252,183,186,0.295,0.095,0.21
B252,186,189,0.39,0.044,0.1
B252,189,192,0.28,0.06,0.1
B252,192,195,0.42,0.116,0.32
B252,195,198,0.33,0.099,0.11
B252,198,201,0.245,0.038,0.08
B252,201,204,0.29,0.068,0.34
B252,204,207,0.5,0.046,0.025
B252,207,210,0.41,0.036,0.07
B252,210,213,0.22,0.044,0.25
B252,213,216,0.032,0.005,8.1
B252,216,219,0.047,0.004,2.82
B252,219,222,0.045,0.004,2.03
B252,222,225,0.405,0.032,0.32
B252,225,228,0.49,0.044,0.2
B252,228,231,0.345,0.028,0.1
B252,231,234,0.249,0.17,3.42
B252,234,237,0.405,0.276,7.7
B252,237,240,0.221,0.064,1.89
B252,240,243,0.43,0.24,5.6
B252,243,246,0.285,0.122,2.89
B252,246,249,0.31,0.046,0.18
B252,249,252,0.074,0.046,0.16
B252,252,255,0.054,0.022,0.025
B252,255,258,0.069,0.017,0.025
B252,258,261,0.047,0.013,0.025
B252,261,264,0.058,0.032,0.25
B252,264,267,0.054,0.028,0.12
B252,267,270,0.04,0.015,0.2
B252,270,273,0.062,0.011,0.025
B252,273,276,0.063,0.013,0.025
B252,276,279,0.032,0.009,0.025
B252,279,282,0.048,0.017,0.12
B252,282,285,0.038,0.007,0.025
B252,285,288,0.034,0.009,0.13
B252,288,291,0.094,0.017,0.13
B252,291,294,0.032,0.009,0.14
B252,294,297,0.046,0.013,0.025
B252,297,300,0.024,0.009,0.28
B252,300,303,0.036,0.009,0.025
B252,303,306,0.039,0.013,0.025
B252,306,309,0.067,0.026,0.13
B252,309,312,0.111,0.028,0.18
B252,312,315,0.041,0.009,0.19
B252,315,318,0.067,0.024,0.025
B252,318,321,0.027,0.009,0.025
B252,321,324,0.026,0.009,0.15
B252,324,327,0.032,0.013,0.42
B252,327,330,0.495,0.386,2.26
B252,330,333,0.385,0.176,0.36
B252,333,336,0.42,0.152,0.82
B252,336,339,0.36,0.118,0.93
B252,339,342,0.31,0.118,1.37
B252,342,345,0.325,0.101,0.62
B252,345,348,0.425,0.182,2.1
B252,348,351,0.39,0.128,1.05
B252,351,354,0.425,0.107,0.32
B252,354,357,0.4,0.082,1.24
B252,357,360,0.365,0.094,0.56
B252,360,363,0.32,0.065,0.19
B252,363,366,0.525,0.296,4.1
B252,366,369,0.37,0.128,1.35
B252,369,372,0.425,0.118,2.12
B252,372,375,0.33,0.11,0.71
B252,375,378,0.38,0.111,0.32
B252,378,381,0.435,0.216,1.93
B252,381,384,0.625,0.348,0.51
B252,384,387,0.58,0.244,0.31
B252,387,390,0.595,0.206,0.86
B252,390,393,0.485,0.182,0.37
B252,393,396,0.445,0.162,1.02
B252,396,399,0.53,0.268,0.62
B252,399,402,0.635,0.308,0.45
B252,402,405,0.43,0.105,0.34
B252,405,408,0.525,0.202,1.04
B252,408,411,0.48,0.2,1.09
B253,0,3,0.004,0.0,0.0
B253,3,6,0.003,0.0,0.0
B253,6,9,0.019,0.0,0.0
B253,9,12,0.025,0.0,0.0
B253,12,15,0.026,0.0,0.0
B253,15,18,0.029,0.0,0.0
B253,18,21,0.895,0.576,0.6
B253,21,24,1.365,0.576,0.6
B253,24,27,0.625,0.38,1.0
B253,27,30,0.855,0.38,1.0
B253,30,33,1.005,0.38,1.0
B253,33,36,0.915,0.38,1.0
B253,36,39,0.965,0.38,1.0
B253,39,42,0.945,0.396,1.75
B253,42,45,0.882,0.396,1.75
B253,45,48,1.075,0.98,4.05
B253,48,51,1.01,0.98,4.05
B253,51,54,1.06,0.98,4.05
B253,54,57,1.153,0.98,4.05
B253,57,60,1.175,0.98,4.05
B253,60,63,1.46,1.88,4.05
B253,63,66,2.625,1.88,4.05
B253,66,69,2.675,1.88,4.05
B253,69,72,2.55,1.88,4.05
B253,72,75,2.3,1.88,4.05
B253,75,78,1.28,1.11,3.4
B253,78,81,1.41,1.11,3.4
B253,81,84,1.225,1.11,3.4
B253,84,87,1.05,1.11,3.4
B253,87,90,1.51,1.11,3.4
B253,90,93,1.43,1.65,5.75
B253,93,96,1.93,1.65,5.75
B253,96,99,1.69,1.65,5.75
B253,99,102,1.475,1.65,5.75
B253,102,105,2.85,1.65,5.75
B253,105,108,2.2,1.55,4.9
B253,108,111,1.835,1.55,4.9
B253,111,114,2.15,1.55,4.9
B253,114,117,1.675,1.55,4.9
B253,117,120,1.37,1.55,4.9
B253,120,123,1.57,1.74,3.8
B253,123,126,1.65,1.74,3.8
B253,126,129,2.375,1.74,3.8
B253,129,132,0.44,0.22,1.06
B253,132,135,0.51,0.24,0.28
B253,135,138,0.75,0.498,1.12
B253,138,141,0.795,0.625,0.17
B253,141,144,0.695,0.388,0.45
B253,144,147,0.72,0.536,0.28
B253,147,150,1.085,0.89,1.15
B253,150,153,1.13,1.0,11.4
B253,153,156,0.865,0.74,8.3
B253,156,159,1.835,1.5,0.93
B253,159,162,0.995,0.869,0.26
B253,162,165,0.935,0.744,0.18
B253,165,168,0.995,0.706,0.41
B253,168,171,0.94,0.768,3.85
B253,171,174,0.805,0.666,0.42
B253,174,177,0.875,0.734,0.45
B253,177,180,1.085,0.938,0.45
B253,180,183,0.655,0.396,0.37
B253,183,186,0.775,0.574,0.69
B253,186,189,0.765,0.472,0.2
B253,189,192,0.64,0.206,0.17
B253,192,195,0.172,0.094,3.64
B253,195,198,0.008,0.005,0.07
B253,198,201,0.007,0.005,0.15
B253,201,204,0.009,0.004,0.08
B253,204,207,0.58,0.152,0.26
B253,207,210,0.645,0.308,0.7
B253,210,213,0.59,0.306,0.24
B253,213,216,0.725,0.326,2.05
B253,216,219,0.52,0.065,0.42
B253,219,222,0.695,0.222,2.65
B253,222,225,0.54,0.042,0.24
B253,225,228,0.53,0.04,0.15
B253,228,231,0.605,0.042,0.15
B253,231,234,0.725,0.064,0.25
B253,234,237,0.69,0.107,0.51
B253,237,240,0.66,0.076,0.49
B253,240,243,0.68,0.056,0.21
B253,243,246,0.045,0.031,0.18
B253,246,249,0.058,0.023,1.3
B253,249,252,0.091,0.021,4.13
B253,252,255,0.087,0.023,3.82
B253,255,258,0.089,0.021,4.07
B253,258,261,0.078,0.025,0.64
B253,261,264,0.077,0.013,0.81
B253,264,267,0.119,0.033,0.65
B253,267,270,0.096,0.013,0.21
B253,270,273,0.097,0.011,0.16
B253,273,276,0.098,0.009,0.22
B253,276,279,0.148,0.013,0.26
B253,279,282,0.115,0.017,5.1
B253,282,285,0.151,0.013,1.26
B253,285,288,0.101,0.04,0.06
B253,288,291,0.112,0.019,0.18
B253,291,294,0.176,0.011,0.025
B253,294,297,0.141,0.02,0.07
B253,297,300,0.083,0.013,0.47
B253,300,303,0.092,0.017,0.025
B253,303,306,0.091,0.024,0.05
B253,306,309,0.191,0.07,0.025
B253,309,312,0.159,0.06,0.025
B253,312,315,0.178,0.032,0.1
B253,315,318,0.169,0.026,0.025
B253,318,321,0.148,0.036,0.06
B253,321,324,0.141,0.048,0.025
B253,324,327,0.154,0.068,0.1
B253,327,330,0.31,0.08,0.09
B253,330,333,0.174,0.023,0.1
B253,333,336,0.202,0.023,0.025
B253,336,339,0.27,0.062,1.25
B253,339,342,0.24,0.11,2.21
B253,342,345,0.21,0.064,1.43
B253,345,348,0.27,0.156,3.23
B253,348,351,0.188,0.088,1.73
B253,351,354,0.33,0.152,6.6
B253,354,357,0.325,0.248,4.84
B253,357,360,0.206,0.031,0.56
B253,360,363,0.2,0.034,0.58
B253,363,366,0.223,0.08,2.13
B253,366,369,0.246,0.162,6.0
B253,369,372,0.171,0.112,2.77
B253,372,375,0.241,0.174,2.22
B253,375,378,0.24,0.098,2.05
B253,378,380,0.201,0.102,3.55
B254,0,3,0.023,0.0,0.0
B254,3,6,0.012,0.0,0.0
B254,6,9,0.018,0.0,0.0
B254,9,12,0.223,0.286,1.0
B254,12,15,0.37,0.286,1.0
B254,15,18,0.95,0.0,0.0
B254,18,21,0.18,0.086,0.0
B254,21,24,0.036,0.007,0.0
B254,24,27,0.044,0.005,0.0
B254,27,30,0.029,0.005,0.0
B254,30,33,0.048,0.007,0.0
B254,33,36,0.021,0.005,0.0
B254,36,39,0.008,0.005,0.0
B254,39,42,2.275,1.74,3.8
